0,196,744,-505,0
0,406,600,-505,1
0,366,568,-505,0
0,366,520,-505,1
0,326,488,-505,0
0,417,1024,-468,1
0,384,1000,-468,0
0,369,960,-468,1
0,329,928,-468,0
0,294,1008,-530,0
0,330,976,-530,1
0,297,952,-530,0
0,282,912,-530,1
0,242,880,-530,0
0,354,768,-530,1
0,314,736,-530,0
0,330,672,-530,1
0,285,632,-530,0
0,345,552,-530,1
0,300,512,-530,0
0,377,424,-530,1
0,344,400,-530,0
0,329,1008,-503,1
0,289,976,-503,0
0,290,1016,-579,0
0,378,952,-579,1
0,345,928,-579,0
0,345,864,-579,1
0,312,840,-579,0
0,297,800,-579,1
0,257,768,-579,0
0,252,728,-579,1
0,212,696,-579,0
0,303,592,-579,1
0,263,560,-579,0
0,270,504,-579,1
0,225,464,-579,0
0,342,1008,-647,1
0,302,976,-647,0
0,297,936,-647,1
0,264,912,-647,0
0,273,840,-647,1
0,228,800,-647,0
0,273,728,-647,1
0,240,704,-647,0
0,224,672,-647,1
0,184,640,-647,0
0,176,608,-647,1
0,136,576,-647,0
0,227,472,-647,1
0,182,432,-647,0
0,259,984,-521,1
0,219,952,-521,0
0,219,904,-521,1
0,179,872,-521,0
0,195,808,-521,1
0,155,776,-521,0
0,210,688,-521,1
0,177,664,-521,0
0,305,536,-521,1
0,260,496,-521,0
0,377,392,-521,1
0,337,1000,-573,0
0,344,944,-573,1
0,304,912,-573,0
0,311,856,-573,1
0,290,1016,-469,0
0,330,976,-469,1
0,297,952,-469,0
0,281,920,-469,1
0,241,888,-469,0
0,451,744,-469,1
0,411,712,-469,0
0,418,656,-469,1
0,378,624,-469,0
0,433,536,-469,1
0,393,504,-469,0
0,400,448,-469,1
0,355,408,-469,0
0,400,984,-618,1
0,355,944,-618,0
0,318,984,-558,0
0,398,944,-558,1
0,365,920,-558,0
0,358,864,-558,1
0,318,832,-558,0
0,325,776,-558,1
0,285,744,-558,0
0,312,672,-558,1
0,272,640,-558,0
0,299,568,-558,1
0,254,528,-558,0
0,314,448,-558,1
0,266,400,-558,0
0,314,984,-649,1
0,274,952,-649,0
0,301,880,-649,1
0,261,848,-649,0
0,316,760,-649,1
0,283,736,-649,0
0,268,696,-649,1
0,223,656,-649,0
0,255,592,-649,1
0,215,560,-649,0
0,210,520,-649,1
0,162,472,-649,0
0,210,408,-649,1
0,162,1000,-637,0
0,225,928,-637,1
0,192,904,-637,0
0,201,832,-637,1
0,161,800,-637,0
0,188,728,-637,1
0,148,696,-637,0
0,164,632,-637,1
0,119,592,-637,0
0,334,456,-637,1
0,301,432,-637,0
0,301,1008,-474,1
0,261,976,-474,0
0,252,952,-474,1
0,212,920,-474,0
0,204,888,-474,1
0,171,864,-474,0
0,290,1016,-510,0
0,398,944,-510,1
0,353,904,-510,0
0,374,848,-510,1
0,326,800,-510,0
0,361,744,-510,1
0,316,704,-510,0
0,348,640,-510,1
0,303,600,-510,0
0,380,512,-510,1
0,335,472,-510,0
0,412,384,-510,1
0,372,1000,-468,0
0,367,960,-468,1
0,327,928,-468,0
0,327,880,-468,1
0,287,848,-468,0
0,308,992,-518,0
0,420,936,-518,1
0,375,896,-518,0
0,387,848,-518,1
0,342,808,-518,0
0,363,752,-518,1
0,323,720,-518,0
0,363,640,-518,1
0,318,600,-518,0
0,395,512,-518,1
0,350,472,-518,0
0,427,384,-518,1
0,394,1008,-541,0
0,379,968,-541,1
0,339,936,-541,0
0,331,904,-541,1
0,291,872,-541,0
0,308,992,-466,0
0,420,936,-466,1
0,380,904,-466,0
0,380,856,-466,1
0,335,816,-466,0
0,356,760,-466,1
0,316,728,-466,0
0,332,664,-466,1
0,287,624,-466,0
0,364,536,-466,1
0,319,496,-466,0
0,436,392,-466,1
0,396,1008,-519,0
0,403,952,-519,1
0,363,920,-519,0
0,390,848,-519,1
0,345,808,-519,0
0,390,736,-519,1
0,377,728,-519,0
0,342,672,-519,1
0,318,656,-519,0
0,294,608,-519,1
0,254,576,-519,0
0,281,504,-519,1
0,241,472,-519,0
0,376,992,-637,1
0,331,952,-637,0
0,336,912,-637,1
0,296,880,-637,0
0,336,800,-637,1
0,296,768,-637,0
0,303,712,-637,1
0,263,680,-637,0
0,270,624,-637,1
0,230,592,-637,0
0,225,552,-637,1
0,177,504,-637,0
0,297,408,-637,1
0,257,1016,-497,0
0,264,960,-497,1
0,224,928,-497,0
0,215,904,-497,1
0,182,880,-497,0
0,215,792,-497,1
0,175,760,-497,0
0,170,720,-497,1
0,130,688,-497,0
0,465,504,-497,1
0,425,472,-497,0
0,420,432,-497,1
0,375,392,-497,0
0,380,992,-611,1
0,340,960,-611,0
0,340,912,-611,1
0,300,880,-611,0
0,294,1008,-638,0
0,344,968,-638,1
0,311,944,-638,0
0,299,896,-638,1
0,259,864,-638,0
0,254,824,-638,1
0,214,792,-638,0
0,254,712,-638,1
0,221,688,-638,0
0,230,616,-638,1
0,185,576,-638,0
0,262,488,-638,1
0,217,448,-638,0
0,249,384,-638,1
0,216,1008,-604,0
0,216,944,-604,1
0,176,912,-604,0
0,216,832,-604,1
0,176,800,-604,0
0,192,736,-604,1
0,159,712,-604,0
0,312,576,-604,1
0,267,536,-604,0
0,327,456,-604,1
0,287,424,-604,0
0,282,1024,-521,1
0,242,992,-521,0
0,282,912,-521,1
0,242,880,-521,0
0,258,816,-521,1
0,225,792,-521,0
0,225,728,-521,1
0,192,704,-521,0
0,445,536,-521,1
0,405,504,-521,0
0,421,440,-521,1
0,381,408,-521,0
0,388,992,-632,1
0,343,952,-632,0
0,343,920,-632,1
0,310,896,-632,0
0,300,1000,-624,0
0,398,944,-624,1
0,374,928,-624,0
0,349,888,-624,1
0,316,864,-624,0
0,301,824,-624,1
0,268,800,-624,0
0,256,752,-624,1
0,223,728,-624,0
0,232,656,-624,1
0,187,616,-624,0
0,264,528,-624,1
0,224,496,-624,0
0,296,400,-624,1
0,263,1024,-477,0
0,256,968,-477,1
0,223,944,-477,0
0,223,880,-477,1
0,190,856,-477,0
0,274,744,-477,1
0,261,736,-477,0
0,226,680,-477,1
0,193,656,-477,0
0,421,496,-477,1
0,381,464,-477,0
0,388,408,-477,1
0,355,1024,-612,0
0,388,936,-612,1
0,348,904,-612,0
0,375,832,-612,1
0,335,800,-612,0
0,362,728,-612,1
0,338,712,-612,0
0,313,672,-612,1
0,280,648,-612,0
0,265,624,-612,1
0,232,600,-612,0
0,297,496,-612,1
0,264,472,-612,0
0,284,392,-612,1
0,244,1000,-533,0
0,251,944,-533,1
0,211,912,-533,0
0,227,848,-533,1
0,194,824,-533,0
0,290,1016,-571,0
0,360,960,-571,1
0,320,928,-571,0
0,327,872,-571,1
0,287,840,-571,0
0,303,776,-571,1
0,263,744,-571,0
0,290,672,-571,1
0,250,640,-571,0
0,266,576,-571,1
0,221,536,-571,0
0,298,448,-571,1
0,250,400,-571,0
0,330,968,-640,1
0,290,936,-640,0
0,285,896,-640,1
0,245,864,-640,0
0,300,1000,-520,0
0,378,952,-520,1
0,338,920,-520,0
0,330,888,-520,1
0,290,856,-520,0
0,285,816,-520,1
0,240,776,-520,0
0,336,680,-520,1
0,296,648,-520,0
0,351,560,-520,1
0,303,512,-520,0
0,288,1024,-629,1
0,243,984,-629,0
0,248,944,-629,0
0,303,904,-629,1
0,258,864,-629,1
0,213,824,-629,1
0,168,784,-629,0
0,173,744,-629,1
0,128,704,-629,0
0,133,664,-629,1
0,88,624,-629,0
0,93,584,-629,0
0,148,544,-629,1
0,103,504,-629,0
0,108,464,-629,0
0,163,424,-629,0
0,268,384,-629,0
0,393,992,-501,0
0,288,1024,-637,0
0,318,984,-637,1
0,273,944,-637,0
0,278,904,-637,0
0,333,864,-637,1
0,288,824,-637,0
0,293,784,-637,1
0,248,744,-637,0
0,253,704,-637,1
0,208,664,-637,0
0,213,624,-637,1
0,168,584,-637,0
0,173,544,-637,0
0,228,504,-637,0
0,333,464,-637,1
0,288,424,-637,0
0,293,384,-637,1
0,248,992,-459,0
0,253,952,-459,1
0,208,912,-459,0
0,213,872,-459,1
0,168,832,-459,1
0,288,1024,-469,1
0,243,984,-469,0
0,248,944,-469,0
0,303,904,-469,1
0,258,864,-469,0
0,263,824,-469,0
0,318,784,-469,0
0,423,744,-469,0
0,288,1024,-452,1
0,243,984,-452,0
0,248,944,-452,1
0,203,904,-452,0
0,208,864,-452,1
0,163,824,-452,0
0,168,784,-452,0
0,223,744,-452,1
0,178,704,-452,0
0,183,664,-452,0
0,238,624,-452,1
0,193,584,-452,0
0,198,544,-452,0
0,253,504,-452,0
0,358,464,-452,1
0,313,424,-452,1
0,268,384,-452,0
0,273,992,-470,1
0,228,952,-470,0
0,288,1024,-456,0
0,318,984,-456,0
0,398,944,-456,0
0,288,1024,-490,1
0,243,984,-490,0
0,248,944,-490,0
0,303,904,-490,1
0,258,864,-490,0
0,263,824,-490,0
0,318,784,-490,1
0,273,744,-490,1
0,228,704,-490,1
0,183,664,-490,1
0,138,624,-490,1
0,93,584,-490,1
0,48,544,-490,1
0,3,504,-490,0
0,288,1024,-540,0
0,318,984,-540,0
0,398,944,-540,0
0,288,1024,-606,1
0,243,984,-606,0
0,248,944,-606,0
0,303,904,-606,1
0,258,864,-606,1
0,213,824,-606,1
0,168,784,-606,1
0,123,744,-606,0
0,128,704,-606,1
0,83,664,-606,0
0,88,624,-606,1
0,43,584,-606,1
0,288,1024,-564,0
0,318,984,-564,0
0,398,944,-564,0
0,288,1024,-589,0
0,318,984,-589,0
0,398,944,-589,1
0,353,904,-589,1
0,308,864,-589,0
0,313,824,-589,1
0,268,784,-589,1
0,223,744,-589,1
0,178,704,-589,1
0,133,664,-589,0
0,138,624,-589,0
0,193,584,-589,0
0,298,544,-589,0
0,423,504,-589,1
0,378,464,-589,0
0,383,424,-589,1
0,338,384,-589,1
0,293,992,-637,0
0,298,952,-637,0
0,288,1024,-540,0
0,318,984,-540,1
0,273,944,-540,1
0,228,904,-540,1
0,183,864,-540,0
0,188,824,-540,0
0,243,784,-540,1
0,198,744,-540,1
0,153,704,-540,0
0,158,664,-540,1
0,113,624,-540,0
0,118,584,-540,0
0,173,544,-540,1
0,128,504,-540,1
0,83,464,-540,1
0,38,424,-540,1
0,288,1024,-586,1
0,243,984,-586,0
0,248,944,-586,0
0,303,904,-586,0
0,408,864,-586,0
0,288,1024,-574,1
0,243,984,-574,1
0,198,944,-574,1
0,153,904,-574,1
0,108,864,-574,0
0,113,824,-574,1
0,68,784,-574,1
0,23,744,-574,0
0,28,704,-574,0
0,83,664,-574,0
0,188,624,-574,1
0,143,584,-574,1
0,98,544,-574,0
0,103,504,-574,0
0,158,464,-574,1
0,113,424,-574,1
0,68,384,-574,0
0,73,992,-635,0
0,128,952,-635,1
0,288,1024,-642,0
0,318,984,-642,1
0,273,944,-642,1
0,228,904,-642,1
0,183,864,-642,0
0,188,824,-642,1
0,143,784,-642,1
0,98,744,-642,0
0,103,704,-642,1
0,58,664,-642,0
0,63,624,-642,0
0,118,584,-642,0
0,223,544,-642,1
0,178,504,-642,1
0,133,464,-642,1
0,88,424,-642,0
0,93,384,-642,0
0,148,992,-593,1
0,103,952,-593,0
0,288,1024,-633,0
0,318,984,-633,0
0,398,944,-633,1
0,353,904,-633,0
0,358,864,-633,1
0,313,824,-633,0
0,318,784,-633,0
0,373,744,-633,0
0,478,704,-633,1
0,433,664,-633,1
0,388,624,-633,1
0,343,584,-633,0
0,348,544,-633,1
0,303,504,-633,1
0,258,464,-633,1
0,213,424,-633,1
0,168,384,-633,0
0,173,992,-576,0
0,228,952,-576,0
0,288,1024,-543,1
0,243,984,-543,0
0,248,944,-543,1
0,203,904,-543,1
0,158,864,-543,1
0,113,824,-543,0
0,118,784,-543,1
0,73,744,-543,0
0,78,704,-543,1
0,33,664,-543,1
0,288,1024,-630,1
0,243,984,-630,1
0,198,944,-630,0
0,203,904,-630,1
0,158,864,-630,0
0,163,824,-630,0
0,218,784,-630,0
0,323,744,-630,0
0,448,704,-630,0
0,288,1024,-617,0
0,318,984,-617,0
0,398,944,-617,1
0,353,904,-617,1
0,308,864,-617,0
0,313,824,-617,1
0,268,784,-617,1
0,223,744,-617,0
0,228,704,-617,0
0,283,664,-617,1
0,238,624,-617,1
0,193,584,-617,0
0,198,544,-617,0
0,253,504,-617,0
0,358,464,-617,1
0,313,424,-617,1
0,268,384,-617,1
0,223,992,-631,0
0,228,952,-631,1
0,183,912,-631,1
0,288,1024,-579,1
0,243,984,-579,1
0,198,944,-579,0
0,203,904,-579,1
0,158,864,-579,0
0,163,824,-579,1
0,118,784,-579,1
0,73,744,-579,0
0,78,704,-579,0
0,133,664,-579,0
0,238,624,-579,1
0,193,584,-579,0
0,198,544,-579,0
0,253,504,-579,1
0,208,464,-579,1
0,163,424,-579,0
0,168,384,-579,0
0,223,992,-637,1
0,178,952,-637,0
0,288,1024,-464,0
0,318,984,-464,0
0,398,944,-464,0
0,288,1024,-567,1
0,243,984,-567,1
0,198,944,-567,0
0,203,904,-567,0
0,258,864,-567,0
0,363,824,-567,1
0,318,784,-567,1
0,273,744,-567,1
0,228,704,-567,1
0,183,664,-567,0
0,188,624,-567,1
0,143,584,-567,1
0,98,544,-567,1
0,53,504,-567,0
0,58,464,-567,0
0,113,424,-567,1
0,68,384,-567,1
0,23,992,-609,1
0,288,1024,-616,0
0,318,984,-616,0
0,398,944,-616,1
0,353,904,-616,1
0,308,864,-616,1
0,263,824,-616,0
0,268,784,-616,1
0,223,744,-616,1
0,178,704,-616,1
0,133,664,-616,1
0,88,624,-616,1
0,43,584,-616,1
0,288,1024,-496,0
0,318,984,-496,0
0,398,944,-496,0
0,288,1024,-514,0
0,318,984,-514,1
0,273,944,-514,1
0,228,904,-514,1
0,183,864,-514,0
0,188,824,-514,0
0,243,784,-514,1
0,198,744,-514,1
0,153,704,-514,0
0,158,664,-514,1
0,113,624,-514,0
0,118,584,-514,0
0,173,544,-514,0
0,278,504,-514,0
0,403,464,-514,0
0,288,1024,-561,0
0,318,984,-561,1
0,273,944,-561,1
0,228,904,-561,0
0,233,864,-561,1
0,188,824,-561,0
0,193,784,-561,1
0,148,744,-561,1
0,103,704,-561,1
0,58,664,-561,0
0,63,624,-561,0
0,118,584,-561,0
0,223,544,-561,1
0,178,504,-561,1
0,133,464,-561,0
0,138,424,-561,1
0,93,384,-561,0
0,98,992,-455,1
0,53,952,-455,0
0,288,1024,-549,1
0,243,984,-549,1
0,198,944,-549,0
0,203,904,-549,0
0,258,864,-549,1
0,213,824,-549,1
0,168,784,-549,1
0,123,744,-549,0
0,128,704,-549,0
0,183,664,-549,1
0,138,624,-549,1
0,93,584,-549,1
0,48,544,-549,0
0,53,504,-549,0
0,108,464,-549,1
0,63,424,-549,0
0,68,384,-549,1
0,23,992,-464,0
0,28,952,-464,1
0,288,1024,-488,0
0,318,984,-488,0
0,398,944,-488,1
0,353,904,-488,0
0,358,864,-488,0
0,413,824,-488,1
0,368,784,-488,1
0,323,744,-488,1
0,278,704,-488,0
0,283,664,-488,1
0,238,624,-488,0
0,243,584,-488,1
0,198,544,-488,1
0,153,504,-488,1
0,108,464,-488,1
0,63,424,-488,0
0,68,384,-488,0
0,123,992,-511,0
0,228,952,-511,0
0,353,912,-511,0
0,288,1024,-617,0
0,318,984,-617,1
0,273,944,-617,1
0,228,904,-617,0
0,233,864,-617,1
0,188,824,-617,0
0,193,784,-617,0
0,248,744,-617,1
0,203,704,-617,1
0,158,664,-617,1
0,113,624,-617,0
0,118,584,-617,1
0,73,544,-617,0
0,78,504,-617,1
0,33,464,-617,0
0,38,424,-617,0
0,93,384,-617,1
0,48,992,-552,1
0,3,952,-552,0
0,288,1024,-537,1
0,243,984,-537,0
0,248,944,-537,1
0,203,904,-537,0
0,208,864,-537,1
0,163,824,-537,0
0,168,784,-537,1
0,123,744,-537,0
0,128,704,-537,0
0,183,664,-537,1
0,138,624,-537,0
0,143,584,-537,0
0,198,544,-537,1
0,153,504,-537,0
0,158,464,-537,1
0,113,424,-537,0
0,118,384,-537,0
0,173,992,-598,0
0,278,952,-598,0
0,288,1024,-543,0
0,318,984,-543,0
0,398,944,-543,1
0,353,904,-543,0
0,358,864,-543,1
0,313,824,-543,1
0,268,784,-543,1
0,223,744,-543,1
0,178,704,-543,0
0,183,664,-543,0
0,238,624,-543,0
0,343,584,-543,0
0,468,544,-543,1
0,423,504,-543,1
0,378,464,-543,0
0,383,424,-543,0
0,438,384,-543,0
0,288,1024,-568,0
0,318,984,-568,0
0,398,944,-568,0
0,288,1024,-520,0
0,318,984,-520,1
0,273,944,-520,1
0,228,904,-520,1
0,183,864,-520,0
0,188,824,-520,1
0,143,784,-520,0
0,148,744,-520,1
0,103,704,-520,1
0,58,664,-520,1
0,13,624,-520,0
0,18,584,-520,1
0,288,1024,-568,0
0,318,984,-568,0
0,398,944,-568,0
0,288,1024,-548,0
0,318,984,-548,0
0,398,944,-548,1
0,353,904,-548,1
0,308,864,-548,0
0,313,824,-548,0
0,368,784,-548,0
0,473,744,-548,0
0,288,1024,-592,1
0,243,984,-592,1
0,198,944,-592,0
0,203,904,-592,1
0,158,864,-592,0
0,163,824,-592,1
0,118,784,-592,0
0,123,744,-592,1
0,78,704,-592,1
0,33,664,-592,0
0,38,624,-592,0
0,93,584,-592,1
0,48,544,-592,0
0,53,504,-592,1
0,8,464,-592,0
0,13,424,-592,0
0,68,384,-592,1
0,23,992,-606,0
0,28,952,-606,0
0,288,1024,-524,0
0,318,984,-524,0
0,398,944,-524,1
0,353,904,-524,1
0,308,864,-524,0
0,313,824,-524,1
0,268,784,-524,0
0,273,744,-524,1
0,228,704,-524,1
0,183,664,-524,1
0,138,624,-524,1
0,93,584,-524,1
0,48,544,-524,0
0,53,504,-524,1
0,8,464,-524,0
0,13,424,-524,1
0,288,1024,-492,0
0,318,984,-492,1
0,273,944,-492,0
0,278,904,-492,0
0,333,864,-492,0
0,438,824,-492,1
0,393,784,-492,0
0,398,744,-492,0
0,453,704,-492,1
0,408,664,-492,1
0,363,624,-492,0
0,368,584,-492,1
0,323,544,-492,1
0,278,504,-492,0
0,283,464,-492,1
0,238,424,-492,0
0,243,384,-492,0
0,298,992,-590,1
0,253,952,-590,0
0,288,1024,-493,0
0,318,984,-493,0
0,398,944,-493,1
0,353,904,-493,0
0,358,864,-493,0
0,413,824,-493,0
0,288,1024,-578,0
0,318,984,-578,0
0,398,944,-578,0
0,288,1024,-538,0
0,318,984,-538,0
0,398,944,-538,1
0,353,904,-538,1
0,308,864,-538,1
0,263,824,-538,1
0,218,784,-538,1
0,173,744,-538,1
0,128,704,-538,1
0,83,664,-538,0
0,88,624,-538,0
0,143,584,-538,1
0,98,544,-538,0
0,103,504,-538,0
0,158,464,-538,1
0,113,424,-538,1
0,68,384,-538,0
0,73,992,-470,1
0,28,952,-470,0
0,288,1024,-554,1
0,243,984,-554,0
0,248,944,-554,0
0,303,904,-554,1
0,258,864,-554,0
0,263,824,-554,1
0,218,784,-554,0
0,223,744,-554,1
0,178,704,-554,1
0,133,664,-554,1
0,88,624,-554,1
0,43,584,-554,1
0,288,1024,-504,1
0,243,984,-504,0
0,248,944,-504,1
0,203,904,-504,1
0,158,864,-504,1
0,113,824,-504,0
0,118,784,-504,0
0,173,744,-504,0
0,278,704,-504,0
0,403,664,-504,0
0,288,1024,-572,0
0,318,984,-572,0
0,398,944,-572,1
0,353,904,-572,1
0,308,864,-572,0
0,313,824,-572,1
0,268,784,-572,0
0,273,744,-572,1
0,228,704,-572,0
0,233,664,-572,0
0,288,624,-572,0
0,393,584,-572,1
0,348,544,-572,1
0,303,504,-572,1
0,258,464,-572,1
0,213,424,-572,1
0,168,384,-572,0
0,173,992,-515,1
0,128,952,-515,1
0,288,1024,-603,0
0,318,984,-603,0
0,398,944,-603,0
0,288,1024,-639,1
0,243,984,-639,1
0,198,944,-639,0
0,203,904,-639,1
0,158,864,-639,0
0,163,824,-639,0
0,218,784,-639,0
0,323,744,-639,0
0,448,704,-639,1
0,403,664,-639,0
0,408,624,-639,1
0,363,584,-639,0
0,368,544,-639,1
0,323,504,-639,0
0,328,464,-639,0
0,383,424,-639,0
0,488,384,-639,0
0,288,1024,-639,1
0,243,984,-639,0
0,248,944,-639,0
0,303,904,-639,0
0,408,864,-639,1
0,363,824,-639,1
0,318,784,-639,0
0,323,744,-639,1
0,278,704,-639,1
0,233,664,-639,1
0,188,624,-639,1
0,143,584,-639,0
